Домен	Артикул	Тип товара	Наименование	Габариты	Цвет	Материал	Особенности	Цена (₽)	ID
Мебель		Стол-консоль балконный	Терраса	70×35	белый		откидной, настенный, матовый	3400	s1_873
Мебель		Шкаф 3-створчатый распашной	Милан	150×55×210	ясень шимо		3-створчатый	33700	s1_874
Мебель		Шкаф-купе	Венский	180×60×220	дуб сонома			47800	s1_875
Мебель		Ваза декоративная керамика	Венеция	40 см	белый, золото	керамика	кракелюр с золотом	4200	s1_876
Мебель		Сервант с подсветкой	Лион	150×45×190	ясень шимо	стекло	с подсветкой, стеклянные дверцы	46700	s1_877
Мебель		Стол обеденный	Равенна	D120	капучино	МДФ	раздвижной, круглый, матовый, круглый раздвижной	31900	s1_878
Мебель		Журнальный столик стеклянный	Модерн	110×60	хром, прозрачный	стекло		11400	s1_879
Мебель		Зеркало art	Облако	90×70	розовый		LED, с подсветкой LED, неоновый, рама с подсветкой LED неоновый	24800	s1_880
Мебель		Полка-консоль для прихожей	Лофт			металл, дерево	с крючками, для прихожей, лофт	3900	s1_881
Мебель		Диван-кровать трансформер	Цюрих	240×110	оливковый	велюр		62800	s1_882
Мебель		Журнальная группа	Палермо		серый	велюр, мрамор		24700	s1_883
Мебель		Тумба под умывальник	Адриатика	60×45×55	белый	тик	soft-close, с подсветкой, глянец	17800	s1_884
Мебель		Стул обеденный с подлокотниками	Кантри		натуральный	массив	массив сосны	6700	s1_885
Мебель		Постер	Скандинавия	40×60	дуб		абстракция, в раме светлый дуб	1400	s1_886
Мебель		Кровать водяная	Бриз	140×200	кофейный	экокожа	с подогревом, полутораспальная с подогревом	72400	s1_887
Мебель		Картина	Манхэттен, Бруклинский мост	80×120		дерево	холст с фактурой	7800	s1_888
Мебель		Зеркало-трюмо	Аделина	90×45×170	белый, золото		с тумбой, с тумбой и подсветкой	31700	s1_889
Мебель		Зеркало напольное	Меран	60×180	орех	шпон ореха	напольное, в раме ореха	14700	s1_890
Мебель		Стелаж напольный 5 уровней	Лофт	80×35×170	дуб	металл	напольный, лофт	7400	s1_891
Мебель		Книжный шкаф подвесной	Сканди	120×30×60	ясень светлый		подвесной, на 3 уровня	8700	s1_892
Мебель		Покрывало		220×240	бордо, золото	гобелен, лён	с орнаментом	7200	s1_893
Мебель		Журнальный столик мраморный	Каррара	120×60	белый, латунь	мрамор, латунь	прямоугольный	42700	s1_894
Мебель		Сервант с подсветкой	Луара	140×45×185	орех	стекло	с подсветкой, стеклянные дверцы, классика	47200	s1_895
Мебель		Настольная лампа	Прага		бронза	лён, металл, бронза, стекло	с зелёным абажуром стеклянным	5700	s1_896
Мебель		Диван	Колумбия	240×100	белый	экокожа	ручной, п-образный	78400	s1_897
Мебель		Корзина для белья	Лазурь	60×30×60	натуральный	бамбук	2-секционная	4400	s1_898
Мебель		Диван прямой	Манчестер	220×95	серый		прямой	38700	s1_899
Мебель		Кровать водяная	Лагуна	160×200	белый	экокожа	премиум	78400	s1_900
Мебель		Стул банкетный	Кьявари		золото		из бука с подушкой	3700	s1_901
Мебель		Кровать водяная	Морё	180×200	графит	экокожа	с подогревом, скандинавский, скандинавский каркас	88400	s1_902
Мебель		Тумба под умывальник	Бергамо	80×45×55	белый		с двумя ящиками, матовый	17200	s1_903
Мебель		Стол кухонный	Эконом	80×60	белый	металл	эконом	3700	s1_904
Мебель		Диван прямой	Дублин	200×90	зелёный, дуб	рогожка, лён	прямой	34200	s1_905
Мебель		Шкаф-горка	Палаццо	320×45×210	золото, орех		классика, с золотом, классика с резьбой	67400	s1_906
Мебель		Зеркало-трюмо	Стокгольм	70×40×150	дуб артизан		с тумбой, простое с тумбой	19700	s1_907
Мебель		Журнальный столик мраморный	Палаццо	110×65	чёрный, золото	мрамор	овальный	39400	s1_908
Мебель		Шкаф		200×60				38900	s1_909
Мебель		Кресло-реклайнер электрическое	Капитан		кофейный	кожа PU	электрическое, с массажем	67400	s1_910
Мебель		Стул обеденный	Венеция			массив	из массива	3400	s1_911
Мебель		Сервант	Палаццо	160×45×190	дуб	массив дуба	LED, с подсветкой LED, классика, массив дуба	72400	s1_912
Мебель		Стенка-горка	Стокгольм	280 см	белый, дуб артизан		матовый	44800	s1_913
Мебель		Туалетный столик детский		70×35×120	белый		с цветочными ручками	13700	s1_914
Мебель		Кровать-чердак	Сириус	90×200	белый, серый		подростковая со столом и шкафом	39800	s1_915
Мебель		Кровать	Аврора	140×200	пудровый	велюр	капитоне	32400	s1_916
Мебель		Стеллаж модульный стеновой	Конструктор	200×30×220	белый		из 12 кубов	28400	s1_917
Мебель		Шкаф 2-створчатый	Эконом	80×52×200	дуб сонома		2-створчатый, эконом	14200	s1_918
Мебель		Бра	Аметист		латунь	латунь	настенное, 2-рожковое настенное	6800	s1_919
Мебель		Шкаф 3-створчатый распашной	Милан	150×55×210	белый		3-створчатый, матовый	33700	s1_920
Мебель		Стол обеденный	Равенна	D120	графит	МДФ	раздвижной, круглый, матовый, круглый раздвижной	31900	s1_921
Мебель		Винная стойка	Тоскана	60×15×40	дуб артизан		настенная, настенная на 8 бутылок	3400	s1_922
Мебель		Кресло	Лион		горчичный	велюр, массив	каретная стяжка, ножки массив, классическое каретная стяжка	28700	s1_923
Мебель		Стол письменный детский	Малыш		розовый		с пеналом и ящиками	9800	s1_924
Мебель		Тумбочка прикроватная	Бергамо	50×40×55	белый, золото		классика, патина с золотом	7400	s1_925
Мебель		Диван угловой	Бостон	280×170	серый	рогожка	угловой, ниша для белья	3470	s1_926
Мебель		Кухонный модуль верхний	Палермо	80×30×72	серый, кашемир		угловой	7400	s1_927
Мебель		Кресло Lounge	Бергамо		пыльно-розовый	бархат	с подушкой-валиком	26700	s1_928
Мебель		Кровать водяная	Океания	180×200	графит	экокожа	с системой памяти веса	112800	s1_929
Мебель		Барный табурет	Эконом		дуб	ЛДСП	эконом	1900	s1_930
Мебель		Бра	Полярная		белый		LED, IP44, матовый, LED с регулировкой яркости	3400	s1_931
Мебель		Туалетный столик	Ариэль	100×40×140	белый		LED, с зеркалом, глянец, с зеркалом и подсветкой LED	22800	s1_932
Мебель		Акцентное кресло	Кокон		горчичный	велюр		14900	s1_933
Мебель		Подставка для цветов	Тоскана	80 см	бежевый	ротанг	из ротанга	4400	s1_934
Мебель		Тумба под умывальник	Адриатика	80×45×55	белый	тик	с раковиной в комплекте, глянец	24800	s1_935
Мебель		Тумба под ТВ	Беверли	180×40×50	латунь, орех	шпон ореха, латунь		24500	s1_936
Мебель		Картина на холсте 100×70	Тосканские холмы	100×70		дерево	картина на холсте	5800	s1_937
Мебель		Чехол для банкетного стула	Кьявари		белый		сатин с золотым бантом	390	s1_938
Мебель		Кровать	Меридиан	160×200	серый	велюр	каретная стяжка	42600	s1_939
Мебель		Светильник потолочный	Премиум		латунь	латунь	8 ламп, E14, классика	28700	s1_940
Мебель		Кровать-софа	Сириус	90×190	графит	рогожка	с подъёмным механизмом	23700	s1_941
Мебель		Складной стульчик для балкона ротанг искусственный				искусственный ротанг	складной, для балкона	2800	s1_942
Мебель		Стенка-горка	Лион	320 см	ясень шимо, венге		подсветка	54600	s1_943
Мебель		Кресло гостевое	Барселона		сапфировый	бархат	с подлокотниками	19400	s1_944
Мебель		Сервант	Тоскана	140×45×180	белый	массив	состаренный, массив сосны	42800	s1_945
Мебель		Подставка-полка	Венеция	30×15×25	дуб артизан		настольная для специй	1700	s1_946
Мебель		Шкав-куле	Кёльн	200×60×220	дуб сонома		3-дверный, с зеркалом	42800	s1_947
Мебель		Кровать	Орхидея	160×200	венге	ЛДСП	с подъёмным механизмом, двуспальная с подъёмным механизмом	27500	s1_948
Мебель		Шкаф для обуви	Прихожая	60×30×120	белый		с откидными секциями	7800	s1_949
Мебель		Зеркало art	Каприз	60×80			волнистый контур, с патиной, рама с патиной и кристаллами	22400	s1_950
Мебель		Кровать	Кокон	120×200	голубой	велюр		26800	s1_951
Мебель		Кресло-реклайнер	Глория		бежевый	рогожка	механический, с поворотной базой	28700	s1_952
Мебель		Диван угловой	Прага		коричневый	экокожа	угловой, с оттоманкой	57800	s1_953
Мебель		Зеркало art	Солнце	D80	латунь	латунь	круглое, дизайнерское, круглое с лучами	19700	s1_954
Мебель		Балконный шкаф	Альпина	60×50×180	белый	ЛДСП	2 секции	9700	s1_955
Мебель		Стол обеденный	Венеция	D110		массив	круглый, круглый из массива бука	28700	s1_956
Мебель		Кресло	Бостон		графит	рогожка	с подлокотниками	13700	s1_957
Мебель		Банкетка	Альпы	80×35×45	серый	рогожка	ножки бук, с обивкой	5700	s1_958
Мебель		Кровать	Невада	160×200 см	орех	массив	из массива сосны	36700	s1_959
Мебель		Постер в раме	Стокгольм	50×70	белый		минимализм	1600	s1_960
Мебель		Диван-канапе	Тоскана		натуральный	лён, массив бука	2-местный, ножки массив, ножки массив бука	42700	s1_961
Мебель		Тумба под раковину	Сиена	90×45×55	белый		soft-close, подвесная, матовый	16800	s1_962
Мебель		Кресло клубное	Бостон Club		зелёный	лён		78400	s1_963
Мебель		Кровать-бокс	Балтика	160×200	серый	велюр, тик	на пружинном блоке независимом	54900	s1_964
Мебель		Зеркало-трюмо	Тиффани	80×40×160	белый		с витражной отделкой	28700	s1_965
Мебель		Диван прямой	Прованс	230×95		гобелен, лён, тик	прямой, классика, флористика, классика с резными ножками	87400	s1_966
Мебель		Кресло-кокон подвесное	Эгг		зелёный	велюр, лён	подвесное, напольное, chair напольное на ножке	47800	s1_967
Мебель		Подушка декоративная	Шанхай	50×50	изумрудный		набор 2 шт, с кистями	4500	s1_968
Мебель		Книжный шкаф угловой	Прованс	80×80×220	белый		угловой, классика, с патиной	47800	s1_969
Мебель		Сервант с подсветкой	Аделаида	130×45×180	ясень шимо		с подсветкой, классика	42600	s1_970
Мебель		Кресло-реклайнер	Атлант		коричневый, натуральный		USB, с электроприводом, с электроприводом и USB	112800	s1_971
Мебель		Витрина-горка угловая	Палермо	80×80×220	дуб артизан	стекло	с подсветкой, угловая	68900	s1_972
Мебель		Шкаф белый чёрный венге купе 3-дверный		240×60×220	белый, чёрный, венге		3-дверный	42700	s1_973
Мебель		Поделочный ящик	Лион	45×30×20	золото, орех	дерево	с инкрустацией, с золотом	4400	s1_974
Мебель		Складной стол	Патио	80×50		массив, металл, тик	складной, прямоугольный	5400	s1_975
Мебель		Полка-этажерка	Сиена	60×25×80	хром	металл, бамбук	в ванную 3-ярусная	3900	s1_976
Мебель		Стол обеденный	Прага	160×90	дуб	массив дуба	раздвижной, массив дуба	48700	s1_977
Мебель		Бра	Сириус		чёрный, латунь	латунь	диммер, поворотное, поворотное с диммером	3900	s1_978
Мебель		Кресло-шезлонг садовое из тика складное				тик	складное, для террасы	18400	s1_979
Мебель		Прямой диван-книжка	Эконом		серый	рогожка	2-местный, прямой, эконом	15800	s1_980
Мебель		Подушка	Шанхай	60×60	золото		вышивкой, шёлк с вышивкой, дракон на чёрном	3700	s1_981
Мебель		Кровать	Прима	160×200	дуб сонома	ЛДСП	эконом, с ящиком	21400	s1_982
Мебель		Домашний бар	Флоренция	60×40×120	золото, орех		классика, с золотом	28700	s1_983
Мебель		Диван 3-местный	Стокгольм		белый, серый	экокожа, ткань	3-местный, ножки бук	39700	s1_984
Мебель		Плед клетка	Шотландия	150×200	зелёный, красно-зелёный	лён, шерсть	классика	4200	s1_985
Мебель		Тумба под умывальник	Орхидея	75×45×55	белый		с одной дверцей, патина	13800	s1_986
Мебель		Точечный встраиваемый светильник GU10 поворотный			чёрный		комплект 4 шт, GU10, встраиваемый, поворотный	1800	s1_987
Мебель		Кухонный уголок	Берлин	130×80	бежевый	кожзам	правый/левый	14800	s1_988
